POST	/admin/ledger_audits/tasks/:task_id/flagged	admin/ledger_audits/tasks#flagged
GET	/admin/ledger_audits/tasks	admin/ledger_audits/tasks#index
POST	/admin/ledger_audits/tasks	admin/ledger_audits/tasks#create
GET	/admin/ledger_audits/tasks/:id	admin/ledger_audits/tasks#show
GET	/admin/ledger_audits	admin/ledger_audits#index
GET	/admin/ledger_audits/:id	admin/ledger_audits#show
GET	/admin/w9s	admin/w9s#index
POST	/admin/w9s	admin/w9s#create
GET	/admin/w9s/new	admin/w9s#new
POST	/admin/check_deposits/:id/submit	admin/check_deposits#submit
POST	/admin/check_deposits/:id/reject	admin/check_deposits#reject
GET	/admin/check_deposits	admin/check_deposits#index
GET	/admin/check_deposits/:id	admin/check_deposits#show
GET	/admin/payments	admin/payments#index
POST	/admin/payroll_positions/:id/reject	admin/payroll_positions#reject
GET	/admin/payroll_positions	admin/payroll_positions#index
GET	/admin/legal_entities	admin/legal_entities#index
GET	/admin/tax_forms	admin/tax_forms#index
GET	/admin/column_statements/:column_statement_id/bank_account_summary_report	admin/column_statements#bank_account_summary_report
GET	/admin/column_statements	admin/column_statements#index
GET	/admin/event_groups/events/:event_id	admin/event_groups#event
PATCH	/admin/event_groups/events/:event_id	admin/event_groups#update_event
GET	/admin/event_groups/:id/statement_of_activity	admin/event_groups#statement_of_activity
DELETE	/admin/event_groups/:event_group_id/memberships/:id	admin/event_group_memberships#destroy
GET	/admin/event_groups	admin/event_groups#index
POST	/admin/event_groups	admin/event_groups#create
DELETE	/admin/event_groups/:id	admin/event_groups#destroy
POST	/set_event	admin#set_event_multiple_transactions
POST	/set_event/:id	admin#set_event
POST	/set_paypal_transfer/:id	admin#set_paypal_transfer
POST	/set_wire/:id	admin#set_wire
POST	/set_wise_transfer/:id	admin#set_wise_transfer
POST	/invites/:organizer_position_invite_id/accept	organizer_position_invites#accept
POST	/invites/:organizer_position_invite_id/reject	organizer_position_invites#reject
POST	/invites/:organizer_position_invite_id/cancel	organizer_position_invites#cancel
POST	/invites/:organizer_position_invite_id/resend	organizer_position_invites#resend
POST	/invites/:id/change_position_role	organizer_position_invites#change_position_role
POST	/invites/:id/send_contract	organizer_position_invites#send_contract
GET	/invites/:id	organizer_position_invites#show
POST	/contracts/:id/void	contracts#void
POST	/contracts/:id/reissue	contracts#reissue
POST	/contracts/parties/:id/resend	contract/parties#resend
GET	/contracts/parties/:id/completed	contract/parties#completed
GET	/contracts/parties/:id	contract/parties#show
POST	/organizer_positions/:id/set_index	organizer_positions#set_index
POST	/organizer_positions/:id/mark_visited	organizer_positions#mark_visited
POST	/organizer_positions/:id/change_position_role	organizer_positions#change_position_role
GET	/organizer_positions/:organizer_id/organizer_position_deletion_requests/new	organizer_position_deletion_requests#new
DELETE	/organizer_positions/:id	organizer_positions#destroy
